V1	V2	V3	Iv1	Time
1	0.00224495	0.00224495	-196.054	0.196492
1	0.00224495	0.00224495	-196.058	0.196497
1	0.00224495	0.00224495	-196.063	0.196501
1	0.00224495	0.00224495	-196.067	0.196506
1	0.00224495	0.00224495	-196.072	0.19651
1	0.00224495	0.00224495	-196.076	0.196515
1	0.00224495	0.00224495	-196.081	0.196519
1	0.00224495	0.00224495	-196.085	0.196524
1	0.00224495	0.00224495	-196.09	0.196528
1	0.00224495	0.00224495	-196.094	0.196533
1	0.00224495	0.00224495	-196.099	0.196537
1	0.00224495	0.00224495	-196.103	0.196542
1	0.00224495	0.00224495	-196.108	0.196546
1	0.00224495	0.00224495	-196.112	0.196551
1	0.00224495	0.00224495	-196.116	0.196555
1	0.00224495	0.00224495	-196.121	0.19656
1	0.00224495	0.00224495	-196.125	0.196564
1	0.00224495	0.00224495	-196.13	0.196569
1	0.00224495	0.00224495	-196.134	0.196573
1	0.00224495	0.00224495	-196.139	0.196578
1	0.00224495	0.00224495	-196.143	0.196582
1	0.00224495	0.00224495	-196.148	0.196587
1	0.00224495	0.00224495	-196.152	0.196591
1	0.00224495	0.00224495	-196.157	0.196596
1	0.00224495	0.00224495	-196.161	0.1966
1	0.00224495	0.00224495	-196.166	0.196605
1	0.00224495	0.00224495	-196.17	0.196609
1	0.00224495	0.00224495	-196.175	0.196614
1	0.00224495	0.00224495	-196.179	0.196618
1	0.00224495	0.00224495	-196.184	0.196623
1	0.00224495	0.00224495	-196.188	0.196627
1	0.00224495	0.00224495	-196.193	0.196632
1	0.00224495	0.00224495	-196.197	0.196636
1	0.00224495	0.00224495	-196.202	0.196641
1	0.00224495	0.00224495	-196.206	0.196645
1	0.00224495	0.00224495	-196.211	0.19665
1	0.00224495	0.00224495	-196.215	0.196654
1	0.00224495	0.00224495	-196.22	0.196659
1	0.00224495	0.00224495	-196.224	0.196663
1	0.00224495	0.00224495	-196.229	0.196668
1	0.00224495	0.00224495	-196.233	0.196672
1	0.00224495	0.00224495	-196.238	0.196677
1	0.00224495	0.00224495	-196.242	0.196681
1	0.00224495	0.00224495	-196.247	0.196686
1	0.00224495	0.00224495	-196.251	0.19669
1	0.00224495	0.00224495	-196.256	0.196695
1	0.00224495	0.00224495	-196.26	0.196699
1	0.00224495	0.00224495	-196.265	0.196704
1	0.00224495	0.00224495	-196.269	0.196708
1	0.00224495	0.00224495	-196.274	0.196713
1	0.00224495	0.00224495	-196.278	0.196717
1	0.00224495	0.00224495	-196.283	0.196722
1	0.00224495	0.00224495	-196.287	0.196726
1	0.00224495	0.00224495	-196.292	0.196731
1	0.00224495	0.00224495	-196.296	0.196735
1	0.00224495	0.00224495	-196.301	0.19674
1	0.00224495	0.00224495	-196.305	0.196744
1	0.00224495	0.00224495	-196.31	0.196749
1	0.00224495	0.00224495	-196.314	0.196753
1	0.00224495	0.00224495	-196.319	0.196758
1	0.00224495	0.00224495	-196.323	0.196762
1	0.00224495	0.00224495	-196.328	0.196767
1	0.00224495	0.00224495	-196.332	0.196771
1	0.00224495	0.00224495	-196.336	0.196776
1	0.00224495	0.00224495	-196.341	0.19678
1	0.00224495	0.00224495	-196.345	0.196785
1	0.00224495	0.00224495	-196.35	0.196789
1	0.00224495	0.00224495	-196.354	0.196794
1	0.00224495	0.00224495	-196.359	0.196798
1	0.00224495	0.00224495	-196.363	0.196803
1	0.00224495	0.00224495	-196.368	0.196807
1	0.00224495	0.00224495	-196.372	0.196812
1	0.00224495	0.00224495	-196.377	0.196816
1	0.00224495	0.00224495	-196.381	0.196821
1	0.00224495	0.00224495	-196.386	0.196825
1	0.00224495	0.00224495	-196.39	0.19683
1	0.00224495	0.00224495	-196.395	0.196834
1	0.00224495	0.00224495	-196.399	0.196839
1	0.00224495	0.00224495	-196.404	0.196843
1	0.00224495	0.00224495	-196.408	0.196848
1	0.00224495	0.00224495	-196.413	0.196852
1	0.00224495	0.00224495	-196.417	0.196857
1	0.00224495	0.00224495	-196.422	0.196861
1	0.00224495	0.00224495	-196.426	0.196866
1	0.00224495	0.00224495	-196.431	0.19687
1	0.00224495	0.00224495	-196.435	0.196875
1	0.00224495	0.00224495	-196.44	0.196879
1	0.00224495	0.00224495	-196.444	0.196884
1	0.00224495	0.00224495	-196.449	0.196888
1	0.00224495	0.00224495	-196.453	0.196893
1	0.00224495	0.00224495	-196.458	0.196897
1	0.00224495	0.00224495	-196.462	0.196902
1	0.00224495	0.00224495	-196.467	0.196906
1	0.00224495	0.00224495	-196.471	0.196911
1	0.00224495	0.00224495	-196.476	0.196915
1	0.00224495	0.00224495	-196.48	0.19692
1	0.00224495	0.00224495	-196.485	0.196924
1	0.00224495	0.00224495	-196.489	0.196929
1	0.00224495	0.00224495	-196.494	0.196933
1	0.00224495	0.00224495	-196.498	0.196938
1	0.00224495	0.00224495	-196.503	0.196942
1	0.00224495	0.00224495	-196.507	0.196947
1	0.00224495	0.00224495	-196.512	0.196951
1	0.00224495	0.00224495	-196.516	0.196956
1	0.00224495	0.00224495	-196.521	0.19696
1	0.00224495	0.00224495	-196.525	0.196965
1	0.00224495	0.00224495	-196.53	0.196969
1	0.00224495	0.00224495	-196.534	0.196974
1	0.00224495	0.00224495	-196.539	0.196978
1	0.00224495	0.00224495	-196.543	0.196983
1	0.00224495	0.00224495	-196.548	0.196987
1	0.00224495	0.00224495	-196.552	0.196992
1	0.00224495	0.00224495	-196.557	0.196996
1	0.00224495	0.00224495	-196.561	0.197001
1	0.00224495	0.00224495	-196.565	0.197005
1	0.00224495	0.00224495	-196.57	0.19701
1	0.00224495	0.00224495	-196.574	0.197014
1	0.00224495	0.00224495	-196.579	0.197019
1	0.00224495	0.00224495	-196.583	0.197023
1	0.00224495	0.00224495	-196.588	0.197028
1	0.00224495	0.00224495	-196.592	0.197032
1	0.00224495	0.00224495	-196.597	0.197037
1	0.00224495	0.00224495	-196.601	0.197041
1	0.00224495	0.00224495	-196.606	0.197046
1	0.00224495	0.00224495	-196.61	0.19705
1	0.00224495	0.00224495	-196.615	0.197055
1	0.00224495	0.00224495	-196.619	0.197059
1	0.00224495	0.00224495	-196.624	0.197064
1	0.00224495	0.00224495	-196.628	0.197068
1	0.00224495	0.00224495	-196.633	0.197073
1	0.00224495	0.00224495	-196.637	0.197077
1	0.00224495	0.00224495	-196.642	0.197082
1	0.00224495	0.00224495	-196.646	0.197086
1	0.00224495	0.00224495	-196.651	0.197091
1	0.00224495	0.00224495	-196.655	0.197095
1	0.00224495	0.00224495	-196.66	0.1971
1	0.00224495	0.00224495	-196.664	0.197104
1	0.00224495	0.00224495	-196.669	0.197109
