Time	Iv
0.00134	0.392521
0.001341	0.393671
0.001342	0.394821
0.001343	0.395971
0.001344	0.397122
0.001345	0.398273
0.001346	0.399425
0.001347	0.400576
0.001348	0.401728
0.001349	0.402881
0.001351	0.40278
0.001352	0.402679
0.001353	0.402579
0.001354	0.402478
0.001355	0.402377
0.001356	0.402277
0.001357	0.402176
0.001358	0.402076
0.001359	0.401975
0.00136	0.401875
0.001361	0.401774
0.001362	0.401674
0.001363	0.401574
0.001364	0.401473
0.001365	0.401373
0.001366	0.401273
0.001367	0.401172
0.001368	0.401072
0.001369	0.400972
0.00137	0.400872
0.001371	0.400771
0.001372	0.400671
0.001373	0.400571
0.001374	0.400471
0.001375	0.400371
0.001376	0.400271
0.001377	0.400171
0.001378	0.400071
0.001379	0.399971
0.00138	0.399871
0.001381	0.399771
0.001382	0.399671
0.001383	0.399571
0.001384	0.399471
0.001385	0.399371
0.001386	0.399272
0.001387	0.399172
0.001388	0.399072
0.001389	0.398972
0.00139	0.398872
0.001391	0.398773
0.001392	0.398673
0.001393	0.398573
0.001394	0.398474
0.001395	0.398374
0.001396	0.398275
0.001397	0.398175
0.001398	0.398076
0.001399	0.397976
0.0014	0.397877
0.001401	0.397777
0.001403	0.398984
0.001404	0.400191
0.001405	0.401398
0.001406	0.402605
0.001407	0.403813
0.001408	0.405021
0.001409	0.406229
0.00141	0.407438
0.001411	0.408646
0.001412	0.409856
0.001413	0.411065
0.001414	0.412275
0.001415	0.413485
0.001416	0.414695
0.001417	0.415906
0.001418	0.417116
0.001419	0.418327
0.00142	0.419539
0.001421	0.420751
0.001422	0.421963
0.001423	0.423175
0.001424	0.424387
0.001425	0.4256
0.001426	0.426813
0.001427	0.428026
0.001428	0.42924
0.001429	0.430454
0.00143	0.431668
0.001431	0.432882
0.001432	0.434097
0.001433	0.435312
0.001434	0.436527
0.001435	0.437742
0.001436	0.438958
0.001437	0.440174
0.001438	0.44139
0.001439	0.442607
0.00144	0.443823
0.001441	0.44504
0.001442	0.446257
0.001443	0.447475
0.001444	0.448692
0.001445	0.44991
0.001446	0.451129
0.001447	0.452347
0.001448	0.453566
0.001449	0.454784
0.00145	0.456004
0.001451	0.457223
0.001452	0.458443
0.001453	0.459662
0.001455	0.459548
0.001456	0.459433
0.001457	0.459318
0.001458	0.459203
0.001459	0.459088
0.00146	0.458974
0.001461	0.458859
0.001462	0.458744
0.001463	0.458629
0.001464	0.458515
0.001465	0.4584
0.001466	0.458286
0.001467	0.458171
0.001468	0.458057
0.001469	0.457942
0.00147	0.457828
0.001471	0.457713
0.001472	0.457599
0.001473	0.457484
0.001474	0.45737
0.001475	0.457256
0.001476	0.457142
0.001477	0.457027
0.001478	0.456913
0.001479	0.456799
0.00148	0.456685
0.001481	0.456571
0.001482	0.456456
0.001483	0.456342
0.001484	0.456228
0.001485	0.456114
0.001486	0.456
0.001487	0.455886
0.001488	0.455772
0.001489	0.455658
0.00149	0.455545
0.001491	0.455431
0.001492	0.455317
0.001493	0.455203
0.001494	0.455089
0.001495	0.454976
0.001496	0.454862
0.001497	0.454748
0.001498	0.454634
0.001499	0.454521
0.0015	0.454407
0.001501	0.454294
0.001502	0.45418
0.001503	0.454067
0.001504	0.453953
0.001505	0.45384
0.001507	0.455114
0.001508	0.456388
0.001509	0.457663
0.00151	0.458937
0.001511	0.460212
0.001512	0.461487
0.001513	0.462763
0.001514	0.464038
0.001515	0.465314
0.001516	0.46659
0.001517	0.467867
0.001518	0.469143
0.001519	0.47042
0.00152	0.471697
0.001521	0.472974
0.001522	0.474251
0.001523	0.475528
0.001524	0.476806
0.001525	0.478084
0.001526	0.479362
0.001527	0.48064
0.001528	0.481919
0.001529	0.483198
0.00153	0.484477
0.001531	0.485756
0.001532	0.487035
0.001533	0.488314
0.001534	0.489594
0.001535	0.490874
0.001536	0.492154
0.001537	0.493434
0.001538	0.494715
0.001539	0.495995
0.00154	0.497276
0.001541	0.498557
0.001542	0.499838
0.001543	0.50112
0.001544	0.502401
0.001545	0.503683
0.001546	0.504965
0.001547	0.506247
0.001548	0.507529
0.001549	0.508811
0.00155	0.510094
0.001551	0.511376
0.001552	0.512659
0.001553	0.513942
0.001554	0.515226
0.001555	0.516509
0.001556	0.517792
0.001557	0.519076
0.001559	0.518946
0.00156	0.518817
0.001561	0.518687
0.001562	0.518557
0.001563	0.518428
0.001564	0.518298
0.001565	0.518169
0.001566	0.518039
0.001567	0.51791
0.001568	0.51778
0.001569	0.517651
0.00157	0.517521
0.001571	0.517392
0.001572	0.517263
0.001573	0.517134
0.001574	0.517004
0.001575	0.516875
0.001576	0.516746
0.001577	0.516617
0.001578	0.516488
0.001579	0.516358
0.00158	0.516229
0.001581	0.5161
0.001582	0.515971
0.001583	0.515842
0.001584	0.515714
0.001585	0.515585
0.001586	0.515456
0.001587	0.515327
0.001588	0.515198
0.001589	0.515069
0.00159	0.514941
0.001591	0.514812
0.001592	0.514683
0.001593	0.514555
0.001594	0.514426
0.001595	0.514297
0.001596	0.514169
0.001597	0.51404
0.001598	0.513912
0.001599	0.513783
0.0016	0.513655
0.001601	0.513527
0.001602	0.513398
0.001603	0.51327
0.001604	0.513142
0.001605	0.513013
0.001606	0.512885
0.001607	0.512757
0.001608	0.512629
0.001609	0.512501
0.001611	0.513839
0.001612	0.515177
0.001613	0.516515
0.001614	0.517854
0.001615	0.519192
0.001616	0.520531
0.001617	0.52187
0.001618	0.523209
0.001619	0.524548
0.00162	0.525887
0.001621	0.527226
0.001622	0.528566
0.001623	0.529906
0.001624	0.531245
0.001625	0.532585
0.001626	0.533925
0.001627	0.535266
0.001628	0.536606
0.001629	0.537946
0.00163	0.539287
0.001631	0.540628
0.001632	0.541969
0.001633	0.54331
0.001634	0.544651
0.001635	0.545992
0.001636	0.547333
0.001637	0.548675
0.001638	0.550016
0.001639	0.551358
0.00164	0.5527
0.001641	0.554041
0.001642	0.555383
0.001643	0.556725
0.001644	0.558068
0.001645	0.55941
0.001646	0.560752
0.001647	0.562095
0.001648	0.563438
0.001649	0.56478
0.00165	0.566123
0.001651	0.567466
0.001652	0.568809
0.001653	0.570152
0.001654	0.571495
0.001655	0.572839
0.001656	0.574182
0.001657	0.575525
0.001658	0.576869
0.001659	0.578213
0.00166	0.579556
0.001661	0.5809
0.001663	0.580755
0.001664	0.58061
0.001665	0.580465
0.001666	0.580319
0.001667	0.580174
0.001668	0.580029
0.001669	0.579884
0.00167	0.57974
0.001671	0.579595
0.001672	0.57945
0.001673	0.579305
0.001674	0.57916
0.001675	0.579015
0.001676	0.578871
0.001677	0.578726
0.001678	0.578581
0.001679	0.578437
0.00168	0.578292
0.001681	0.578148
0.001682	0.578003
0.001683	0.577859
0.001684	0.577714
0.001685	0.57757
0.001686	0.577425
0.001687	0.577281
0.001688	0.577137
0.001689	0.576993
0.00169	0.576848
0.001691	0.576704
0.001692	0.57656
0.001693	0.576416
0.001694	0.576272
0.001695	0.576128
0.001696	0.575984
0.001697	0.57584
0.001698	0.575696
0.001699	0.575552
0.0017	0.575408
0.001701	0.575264
0.001702	0.575121
0.001703	0.574977
0.001704	0.574833
0.001705	0.57469
0.001706	0.574546
0.001707	0.574402
0.001708	0.574259
0.001709	0.574115
0.00171	0.573972
0.001711	0.573828
0.001712	0.573685
0.001713	0.573541
0.001715	0.57494
0.001716	0.576338
0.001717	0.577736
0.001718	0.579134
0.001719	0.580533
0.00172	0.581931
0.001721	0.58333
0.001722	0.584729
0.001723	0.586127
0.001724	0.587526
0.001725	0.588925
0.001726	0.590324
0.001727	0.591723
0.001728	0.593122
0.001729	0.594521
0.00173	0.59592
0.001731	0.597319
0.001732	0.598718
0.001733	0.600117
0.001734	0.601517
0.001735	0.602916
0.001736	0.604315
0.001737	0.605715
0.001738	0.607114
0.001739	0.608514
0.00174	0.609913
0.001741	0.611313
0.001742	0.612713
0.001743	0.614112
0.001744	0.615512
0.001745	0.616912
0.001746	0.618311
0.001747	0.619711
0.001748	0.621111
0.001749	0.622511
0.00175	0.623911
0.001751	0.625311
0.001752	0.626711
0.001753	0.628111
0.001754	0.629511
0.001755	0.630911
0.001756	0.632311
0.001757	0.633711
0.001758	0.635111
0.001759	0.636511
0.00176	0.637911
0.001761	0.639311
0.001762	0.640711
0.001763	0.642111
0.001764	0.643511
0.001765	0.644911
0.001767	0.64475
0.001768	0.644589
0.001769	0.644428
0.00177	0.644267
0.001771	0.644106
0.001772	0.643945
0.001773	0.643784
0.001774	0.643623
0.001775	0.643462
0.001776	0.643301
0.001777	0.643141
0.001778	0.64298
0.001779	0.642819
0.00178	0.642658
0.001781	0.642498
0.001782	0.642337
0.001783	0.642177
0.001784	0.642016
0.001785	0.641856
0.001786	0.641695
0.001787	0.641535
0.001788	0.641375
0.001789	0.641214
0.00179	0.641054
0.001791	0.640894
0.001792	0.640734
0.001793	0.640573
0.001794	0.640413
0.001795	0.640253
0.001796	0.640093
0.001797	0.639933
0.001798	0.639773
0.001799	0.639613
0.0018	0.639454
0.001801	0.639294
0.001802	0.639134
0.001803	0.638974
0.001804	0.638814
0.001805	0.638655
0.001806	0.638495
0.001807	0.638336
0.001808	0.638176
0.001809	0.638017
0.00181	0.637857
0.001811	0.637698
0.001812	0.637538
0.001813	0.637379
0.001814	0.63722
0.001815	0.63706
0.001816	0.636901
0.001817	0.636742
0.001819	0.638196
0.00182	0.639651
0.001821	0.641105
0.001822	0.64256
0.001823	0.644014
0.001824	0.645469
0.001825	0.646923
0.001826	0.648378
0.001827	0.649832
0.001828	0.651287
0.001829	0.652741
0.00183	0.654195
0.001831	0.65565
0.001832	0.657104
0.001833	0.658559
0.001834	0.660013
0.001835	0.661467
0.001836	0.662921
0.001837	0.664376
0.001838	0.66583
0.001839	0.667284
0.00184	0.668738
0.001841	0.670192
0.001842	0.671646
0.001843	0.6731
0.001844	0.674554
0.001845	0.676008
0.001846	0.677462
0.001847	0.678916
0.001848	0.68037
0.001849	0.681824
0.00185	0.683277
0.001851	0.684731
0.001852	0.686185
0.001853	0.687638
0.001854	0.689092
0.001855	0.690545
0.001856	0.691999
0.001857	0.693452
0.001858	0.694905
0.001859	0.696359
0.00186	0.697812
0.001861	0.699265
0.001862	0.700718
0.001863	0.702171
0.001864	0.703624
0.001865	0.705077
0.001866	0.706529
0.001867	0.707982
0.001868	0.709435
0.001869	0.710887
0.001871	0.71071
0.001872	0.710532
0.001873	0.710354
0.001874	0.710177
0.001875	0.709999
0.001876	0.709822
0.001877	0.709645
0.001878	0.709467
0.001879	0.70929
0.00188	0.709113
0.001881	0.708935
0.001882	0.708758
0.001883	0.708581
0.001884	0.708404
0.001885	0.708227
0.001886	0.70805
0.001887	0.707873
0.001888	0.707696
0.001889	0.707519
0.00189	0.707342
0.001891	0.707165
0.001892	0.706989
0.001893	0.706812
0.001894	0.706635
0.001895	0.706459
0.001896	0.706282
0.001897	0.706106
0.001898	0.705929
0.001899	0.705753
0.0019	0.705576
0.001901	0.7054
0.001902	0.705224
0.001903	0.705047
0.001904	0.704871
0.001905	0.704695
0.001906	0.704519
0.001907	0.704343
0.001908	0.704167
0.001909	0.703991
0.00191	0.703815
0.001911	0.703639
0.001912	0.703463
0.001913	0.703287
0.001914	0.703111
0.001915	0.702936
0.001916	0.70276
0.001917	0.702584
0.001918	0.702409
0.001919	0.702233
0.00192	0.702058
0.001921	0.701882
0.001923	0.703389
0.001924	0.704896
0.001925	0.706403
0.001926	0.70791
0.001927	0.709417
0.001928	0.710923
0.001929	0.71243
0.00193	0.713936
0.001931	0.715442
0.001932	0.716949
0.001933	0.718455
0.001934	0.719961
0.001935	0.721467
0.001936	0.722973
0.001937	0.724478
0.001938	0.725984
0.001939	0.72749
0.00194	0.728995
0.001941	0.7305
0.001942	0.732006
0.001943	0.733511
0.001944	0.735016
0.001945	0.736521
0.001946	0.738025
0.001947	0.73953
0.001948	0.741035
0.001949	0.742539
0.00195	0.744043
0.001951	0.745547
0.001952	0.747052
0.001953	0.748555
0.001954	0.750059
0.001955	0.751563
0.001956	0.753067
0.001957	0.75457
0.001958	0.756073
0.001959	0.757576
0.00196	0.759079
0.001961	0.760582
0.001962	0.762085
0.001963	0.763588
0.001964	0.76509
0.001965	0.766592
0.001966	0.768095
0.001967	0.769597
0.001968	0.771099
0.001969	0.7726
0.00197	0.774102
0.001971	0.775603
0.001972	0.777105
0.001973	0.778606
0.001975	0.778411
0.001976	0.778217
0.001977	0.778022
0.001978	0.777828
0.001979	0.777633
0.00198	0.777439
0.001981	0.777245
0.001982	0.77705
0.001983	0.776856
0.001984	0.776662
0.001985	0.776468
0.001986	0.776274
0.001987	0.77608
0.001988	0.775886
0.001989	0.775692
0.00199	0.775498
0.001991	0.775304
0.001992	0.77511
0.001993	0.774917
0.001994	0.774723
0.001995	0.774529
0.001996	0.774336
0.001997	0.774142
0.001998	0.773949
0.001999	0.773755
0.002	0.773562
0.002001	0.773369
0.002002	0.773175
0.002003	0.772982
0.002004	0.772789
0.002005	0.772596
0.002006	0.772403
0.002007	0.772209
0.002008	0.772016
0.002009	0.771824
0.00201	0.771631
0.002011	0.771438
0.002012	0.771245
0.002013	0.771052
0.002014	0.770859
0.002015	0.770667
0.002016	0.770474
0.002017	0.770282
0.002018	0.770089
0.002019	0.769897
0.00202	0.769704
0.002021	0.769512
0.002022	0.769319
0.002023	0.769127
0.002024	0.768935
0.002025	0.768743
0.002027	0.770298
0.002028	0.771854
0.002029	0.773409
0.00203	0.774964
0.002031	0.776519
0.002032	0.778074
0.002033	0.779629
0.002034	0.781184
0.002035	0.782738
0.002036	0.784292
0.002037	0.785846
0.002038	0.7874
0.002039	0.788953
0.00204	0.790507
0.002041	0.79206
0.002042	0.793613
0.002043	0.795166
0.002044	0.796719
0.002045	0.798271
0.002046	0.799824
0.002047	0.801376
0.002048	0.802928
0.002049	0.80448
0.00205	0.806031
0.002051	0.807583
0.002052	0.809134
0.002053	0.810685
0.002054	0.812236
0.002055	0.813786
0.002056	0.815337
0.002057	0.816887
0.002058	0.818437
0.002059	0.819987
0.00206	0.821536
0.002061	0.823086
0.002062	0.824635
0.002063	0.826184
0.002064	0.827732
0.002065	0.829281
0.002066	0.830829
0.002067	0.832377
0.002068	0.833925
0.002069	0.835473
0.00207	0.83702
0.002071	0.838567
0.002072	0.840114
0.002073	0.841661
0.002074	0.843207
0.002075	0.844754
0.002076	0.8463
0.002077	0.847845
0.002079	0.847633
0.00208	0.847422
0.002081	0.84721
0.002082	0.846998
0.002083	0.846786
0.002084	0.846575
0.002085	0.846363
0.002086	0.846152
0.002087	0.84594
0.002088	0.845729
0.002089	0.845517
0.00209	0.845306
0.002091	0.845095
0.002092	0.844883
0.002093	0.844672
0.002094	0.844461
0.002095	0.84425
0.002096	0.844039
0.002097	0.843828
0.002098	0.843617
0.002099	0.843406
0.0021	0.843196
0.002101	0.842985
0.002102	0.842774
0.002103	0.842563
0.002104	0.842353
0.002105	0.842142
0.002106	0.841932
0.002107	0.841721
0.002108	0.841511
0.002109	0.841301
0.00211	0.84109
0.002111	0.84088
0.002112	0.84067
0.002113	0.84046
0.002114	0.84025
0.002115	0.84004
0.002116	0.83983
0.002117	0.83962
0.002118	0.83941
0.002119	0.8392
0.00212	0.838991
0.002121	0.838781
0.002122	0.838571
0.002123	0.838362
0.002124	0.838152
0.002125	0.837943
0.002126	0.837733
0.002127	0.837524
0.002128	0.837315
0.002129	0.837105
0.002131	0.838706
0.002132	0.840306
0.002133	0.841906
0.002134	0.843505
0.002135	0.845105
0.002136	0.846704
0.002137	0.848303
0.002138	0.849901
0.002139	0.8515
0.00214	0.853098
0.002141	0.854696
0.002142	0.856294
0.002143	0.857891
0.002144	0.859488
0.002145	0.861085
0.002146	0.862682
0.002147	0.864278
0.002148	0.865874
0.002149	0.86747
0.00215	0.869065
0.002151	0.870661
0.002152	0.872256
0.002153	0.87385
0.002154	0.875445
0.002155	0.877039
0.002156	0.878633
0.002157	0.880227
0.002158	0.88182
0.002159	0.883413
0.00216	0.885006
0.002161	0.886598
0.002162	0.888191
0.002163	0.889783
0.002164	0.891374
0.002165	0.892966
0.002166	0.894557
0.002167	0.896147
0.002168	0.897738
0.002169	0.899328
0.00217	0.900918
0.002171	0.902507
0.002172	0.904097
0.002173	0.905686
0.002174	0.907274
0.002175	0.908863
0.002176	0.910451
0.002177	0.912038
0.002178	0.913626
0.002179	0.915213
0.00218	0.9168
0.002181	0.918386
0.002183	0.918157
0.002184	0.917927
0.002185	0.917698
0.002186	0.917469
0.002187	0.917239
0.002188	0.91701
0.002189	0.916781
0.00219	0.916552
0.002191	0.916323
0.002192	0.916094
0.002193	0.915865
0.002194	0.915636
0.002195	0.915407
0.002196	0.915178
0.002197	0.914949
0.002198	0.914721
0.002199	0.914492
0.0022	0.914263
0.002201	0.914035
0.002202	0.913806
0.002203	0.913578
0.002204	0.91335
0.002205	0.913121
0.002206	0.912893
0.002207	0.912665
0.002208	0.912437
0.002209	0.912209
0.00221	0.911981
0.002211	0.911753
0.002212	0.911525
0.002213	0.911297
0.002214	0.911069
0.002215	0.910842
0.002216	0.910614
0.002217	0.910387
0.002218	0.910159
0.002219	0.909931
0.00222	0.909704
0.002221	0.909477
0.002222	0.909249
0.002223	0.909022
0.002224	0.908795
0.002225	0.908568
0.002226	0.908341
0.002227	0.908114
0.002228	0.907887
0.002229	0.90766
0.00223	0.907433
0.002231	0.907206
0.002232	0.906979
0.002233	0.906753
0.002235	0.908394
0.002236	0.910035
0.002237	0.911675
0.002238	0.913315
0.002239	0.914955
0.00224	0.916595
0.002241	0.918234
0.002242	0.919873
0.002243	0.921511
0.002244	0.92315
0.002245	0.924788
0.002246	0.926425
0.002247	0.928062
0.002248	0.929699
0.002249	0.931336
0.00225	0.932972
0.002251	0.934608
0.002252	0.936243
0.002253	0.937879
0.002254	0.939513
0.002255	0.941148
0.002256	0.942782
0.002257	0.944416
0.002258	0.946049
0.002259	0.947682
0.00226	0.949315
0.002261	0.950947
0.002262	0.952579
0.002263	0.954211
0.002264	0.955842
0.002265	0.957473
0.002266	0.959103
0.002267	0.960733
0.002268	0.962363
0.002269	0.963993
0.00227	0.965622
0.002271	0.96725
0.002272	0.968879
0.002273	0.970507
0.002274	0.972134
0.002275	0.973761
0.002276	0.975388
0.002277	0.977014
0.002278	0.97864
0.002279	0.980266
0.00228	0.981891
0.002281	0.983516
0.002282	0.98514
0.002283	0.986764
0.002284	0.988388
0.002285	0.990011
0.002287	0.989764
0.002288	0.989517
0.002289	0.989269
0.00229	0.989022
0.002291	0.988775
0.002292	0.988528
0.002293	0.988281
0.002294	0.988034
0.002295	0.987787
0.002296	0.98754
0.002297	0.987293
0.002298	0.987046
0.002299	0.986799
0.0023	0.986553
0.002301	0.986306
0.002302	0.98606
0.002303	0.985813
0.002304	0.985567
0.002305	0.985321
0.002306	0.985074
0.002307	0.984828
0.002308	0.984582
0.002309	0.984336
0.00231	0.98409
0.002311	0.983844
0.002312	0.983598
0.002313	0.983352
0.002314	0.983106
0.002315	0.982861
0.002316	0.982615
0.002317	0.982369
0.002318	0.982124
0.002319	0.981878
0.00232	0.981633
0.002321	0.981388
0.002322	0.981142
0.002323	0.980897
0.002324	0.980652
0.002325	0.980407
0.002326	0.980162
0.002327	0.979917
0.002328	0.979672
0.002329	0.979427
0.00233	0.979182
0.002331	0.978938
0.002332	0.978693
0.002333	0.978448
0.002334	0.978204
0.002335	0.977959
0.002336	0.977715
0.002337	0.97747
0.002339	0.979148
0.00234	0.980826
0.002341	0.982503
0.002342	0.98418
0.002343	0.985856
0.002344	0.987532
0.002345	0.989208
0.002346	0.990883
0.002347	0.992558
0.002348	0.994232
0.002349	0.995906
0.00235	0.99758
0.002351	0.999253
0.002352	1.00093
0.002353	1.0026
0.002354	1.00427
0.002355	1.00594
0.002356	1.00761
0.002357	1.00928
0.002358	1.01095
0.002359	1.01262
0.00236	1.01429
0.002361	1.01596
0.002362	1.01763
0.002363	1.0193
0.002364	1.02096
0.002365	1.02263
0.002366	1.0243
0.002367	1.02596
0.002368	1.02763
0.002369	1.0293
0.00237	1.03096
0.002371	1.03262
0.002372	1.03429
0.002373	1.03595
0.002374	1.03762
0.002375	1.03928
0.002376	1.04094
0.002377	1.0426
0.002378	1.04426
0.002379	1.04592
0.00238	1.04758
0.002381	1.04924
0.002382	1.0509
0.002383	1.05256
0.002384	1.05422
0.002385	1.05588
0.002386	1.05754
0.002387	1.05919
0.002388	1.06085
0.002389	1.06251
0.002391	1.06224
0.002392	1.06197
0.002393	1.06171
0.002394	1.06144
0.002395	1.06118
0.002396	1.06091
0.002397	1.06065
0.002398	1.06038
0.002399	1.06012
0.0024	1.05985
0.002401	1.05959
0.002402	1.05932
0.002403	1.05906
0.002404	1.05879
0.002405	1.05853
0.002406	1.05826
0.002407	1.058
0.002408	1.05774
0.002409	1.05747
0.00241	1.05721
0.002411	1.05694
0.002412	1.05668
0.002413	1.05641
0.002414	1.05615
0.002415	1.05589
0.002416	1.05562
0.002417	1.05536
0.002418	1.05509
0.002419	1.05483
0.00242	1.05457
0.002421	1.0543
0.002422	1.05404
0.002423	1.05378
0.002424	1.05351
0.002425	1.05325
0.002426	1.05299
0.002427	1.05272
0.002428	1.05246
0.002429	1.0522
0.00243	1.05193
0.002431	1.05167
0.002432	1.05141
0.002433	1.05115
0.002434	1.05088
0.002435	1.05062
0.002436	1.05036
0.002437	1.0501
0.002438	1.04983
0.002439	1.04957
0.00244	1.04931
0.002441	1.04905
0.002443	1.05076
0.002444	1.05247
0.002445	1.05418
0.002446	1.05589
0.002447	1.0576
0.002448	1.0593
0.002449	1.06101
0.00245	1.06272
0.002451	1.06443
0.002452	1.06613
0.002453	1.06784
0.002454	1.06954
0.002455	1.07125
0.002456	1.07295
0.002457	1.07466
0.002458	1.07636
0.002459	1.07807
0.00246	1.07977
0.002461	1.08147
0.002462	1.08317
0.002463	1.08487
0.002464	1.08657
0.002465	1.08827
0.002466	1.08997
0.002467	1.09167
0.002468	1.09337
0.002469	1.09507
0.00247	1.09676
0.002471	1.09846
0.002472	1.10016
0.002473	1.10185
0.002474	1.10355
0.002475	1.10524
0.002476	1.10694
0.002477	1.10863
0.002478	1.11032
0.002479	1.11202
0.00248	1.11371
0.002481	1.1154
0.002482	1.11709
0.002483	1.11878
0.002484	1.12047
0.002485	1.12216
0.002486	1.12385
0.002487	1.12554
0.002488	1.12723
0.002489	1.12891
0.00249	1.1306
0.002491	1.13229
0.002492	1.13397
0.002493	1.13566
0.002495	1.13537
0.002496	1.13509
0.002497	1.13481
0.002498	1.13452
0.002499	1.13424
0.0025	1.13395
0.002501	1.13367
0.002502	1.13339
0.002503	1.1331
0.002504	1.13282
0.002505	1.13254
0.002506	1.13226
0.002507	1.13197
0.002508	1.13169
0.002509	1.13141
0.00251	1.13112
0.002511	1.13084
0.002512	1.13056
0.002513	1.13028
0.002514	1.12999
0.002515	1.12971
0.002516	1.12943
0.002517	1.12915
0.002518	1.12886
0.002519	1.12858
0.00252	1.1283
0.002521	1.12802
0.002522	1.12774
0.002523	1.12745
0.002524	1.12717
0.002525	1.12689
0.002526	1.12661
0.002527	1.12633
0.002528	1.12605
0.002529	1.12576
0.00253	1.12548
0.002531	1.1252
0.002532	1.12492
0.002533	1.12464
0.002534	1.12436
0.002535	1.12408
0.002536	1.1238
0.002537	1.12352
0.002538	1.12323
0.002539	1.12295
0.00254	1.12267
0.002541	1.12239
0.002542	1.12211
0.002543	1.12183
0.002544	1.12155
0.002545	1.12127
0.002547	1.12301
0.002548	1.12475
0.002549	1.12649
0.00255	1.12823
0.002551	1.12996
0.002552	1.1317
0.002553	1.13344
0.002554	1.13517
0.002555	1.13691
0.002556	1.13864
0.002557	1.14038
0.002558	1.14211
